Card ID,Card Name,Set ID,Set Name,Rarity,Color,Type,Cost,Power,Life,Counter,Attribute,Sub Types,Card Text,Is Parallel,Image URL,Picture URL,Market Price,Inventory Price,Last Priced,Owned
OP09-072_r1,Franky - OP09-072 (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,SR,Purple,Character,4,5000,,1000,Strike,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] DON!! 2, You may trash 1 card from your hand: Draw 2 cards.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP09-072_r1.jpg,,0.47,0.41,2026-09-07,
OP03-044_r1,Kaya (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,R,Blue,Character,1,0,,2000,Wisdom,East Blue,"[On Play] Draw 2 cards and trash 2 cards from your hand.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).",Yes,https://optcgapi.com/media/static/Card_Images/OP03-044_r1.jpg,,0.30,0.24,2026-09-07,
OP02-068_r1,Gum-Gum Rain (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,R,Blue,Event,0,,,,,Straw Hat Crew Impel Down,"[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.[Trigger] Return up to 1 Character with a cost of 2 or less to the owner's hand.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP02-068_r1.jpg,,0.38,0.37,2026-09-07,
OP09-048_r1,Dracule Mihawk - OP09-048 (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,SR,Blue,Character,6,7000,,0,Slash,Cross Guild,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Draw 2 cards and trash 1 card from your hand.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP09-048_r1.jpg,,0.37,0.25,2026-09-07,
OP10-109_r1,Basil Hawkins - OP10-109 (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,R,Yellow,Character,4,5000,,1000,Slash,Hawkins Pirates Supernovas,"[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.[Trigger] Draw 2 cards and trash 1 card from your hand.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP10-109_r1.jpg,,0.20,0.15,2026-09-07,
OP10-046_r1,Kyros (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,SR,Blue,Character,7,9000,,0,Slash,Dressrosa,"[On Play] Return up to 1 Character with a cost of 5 or less to the owner's hand.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP10-046_r1.jpg,,0.34,0.13,2026-09-07,
OP05-030_r1,Donquixote Rosinante (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,R,Green,Character,2,1000,,0,Special,Donquixote Pirates Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Opponent's Turn] If your rested Character would be K.O.'d, you may trash this Character instead.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).",Yes,https://optcgapi.com/media/static/Card_Images/OP05-030_r1.jpg,,0.27,0.20,2026-09-07,
PRB02-002_p1,Trafalgar Law - PRB02-002 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,SR,Red,Character,6,7000,,1000,Slash,Heart Pirates The Seven Warlords of the Sea Punk Hazard,"[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may give this Character -2000 power during this turn instead.[When Attacking] Give up to 1 of your opponent's Characters -2000 power during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-002_p1.jpg,,20.04,17.00,2026-09-07,
OP05-037_r1,Because the Side of Justice Will Be Whichever Side Wins!! (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,R,Green,Event,0,,,,,Donquixote Pirates,"[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP05-037_r1.jpg,,0.28,0.10,2026-09-07,
OP10-109_p1,Basil Hawkins - OP10-109 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Yellow,Character,4,5000,,1000,Slash,Hawkins Pirates Supernovas,[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.[Trigger] Draw 2 cards and trash 1 card from your hand.,Yes,https://optcgapi.com/media/static/Card_Images/OP10-109_p1.jpg,,16.78,4.00,2026-09-07,
PRB02-007_p1,Jinbe - PRB02-007(Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Blue,Character,4,5000,,1000,Strike,Fish-Man The Seven Warlords of the Sea The Sun Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""The Seven Warlords of the Sea"" type card other than [Jinbe] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-007_p1.jpg,,4.70,4.22,2026-09-07,
PRB02-010_p1,Charlotte Pudding - PRB02-010 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,SR,Purple,Character,7,5000,,1000,Wisdom,Big Mom Pirates,"[On Play] DON!! -2: If your Leader has the ""Big Mom Pirates"" type and your opponent has 6 or more DON!! cards on their field, draw 2 cards. Then, play up to 1 ""Big Mom Pirates"" type Character card with 6000 to 8000 power from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-010_p1.jpg,,54.26,30.00,2026-09-07,
OP09-078-r1,Gum-Gum Giant (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,R,Purple,Event,1,,,,,Straw Hat Crew The Four Emperors,"[Counter] DON!! 2, You may trash 1 card from your hand: If your Leader has the ""Straw Hat Crew"" type, up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 2 cards.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP09-078_r1.jpg,,3.88,0.39,2026-09-07,
OP09-002_r1,Uta (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,R,Red,Character,1,2000,,1000,Special,FILM,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Red-Haired Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP09-002_r1.jpg,,0.26,0.10,2026-09-07,
PRB02-013_p1,Gecko Moria (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Black,Character,6,7000,,0,Special,The Seven Warlords of the Sea Thriller Bark Pirates,"[On Play] If your Leader has the ""Thriller Bark Pirates"" type, play up to 1 Character card with a cost of 4 or less from your trash rested. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-013_p1.jpg,,12.90,10.00,2026-09-07,
OP09-069_r1,Trafalgar Law - OP09-069 (Reprint),PRB-02,Premium Booster -The Best- Vol. 2,R,Purple,Character,1,2000,,0,Slash,Heart Pirates,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" or ""Heart Pirates"" type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yes,https://optcgapi.com/media/static/Card_Images/OP09-069_r1.jpg,,0.53,0.35,2026-09-07,
PRB02-006_p1,Roronoa Zoro - PRB02-006 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Green,Character,4,4000,,2000,Slash,Straw Hat Crew Supernovas,"[Opponent's Turn] If this Character would be rested by your opponent's Character's effect, you may rest 1 of your other Characters instead.[Blocker]",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-006_p1.jpg,,33.46,16.00,2026-09-07,
PRB02-014_p1,Sabo - PRB02-014 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,SR,Black,Character,6,6000,,2000,Special,Revolutionary Army Dressrosa,"If you have 15 or more cards in your trash, give this card in your hand -3 cost.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-014_p1.jpg,,16.01,13.99,2026-09-07,
PRB02-004_p1,Jewelry Bonney - PRB02-004 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Green,Character,3,3000,,1000,Special,Bonney Pirates Supernovas,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Your Opponent's Attack] [Once Per Turn] Set up to 1 of your DON!! cards as active.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-004_p1.jpg,,10.48,9.99,2026-09-07,
OP06-115_p1,You're the One Who Should Disappear (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Yellow,Event,0,,,,,Sky Island,"[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.[Trigger] If you have 0 Life cards, you may add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP06-115_p1.jpg,,21.11,14.00,2026-09-07,
PRB02-009_p1,Mr.3(Galdino) - PRB02-009 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Blue,Character,2,1000,,1000,Special,Former Baroque Works Cross Guild,This effect can be activated when this Character is rested by your opponent's effect. You may trash this Character and draw 2 cards.[Blocker],Yes,https://optcgapi.com/media/static/Card_Images/PRB02-009_p1.jpg,,7.76,5.78,2026-09-07,
OP09-056_p1,Mr.3(Galdino) - OP09-056 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Blue,Character,1,2000,,1000,Special,Former Baroque Works Cross Guild,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Cross Guild"" type card or card with a type including ""Baroque Works"" other than [Mr.3(Galdino)] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-056_p1.jpg,,4.55,2.00,2026-09-07,
OP10-095_p1,Roronoa Zoro - OP10-095 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Black,Character,4,6000,,0,Slash,Straw Hat Crew Supernovas Dressrosa,"[On Play] You may rest 1 of your ""Dressrosa"" type Leader or Stage cards: K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, trash 2 cards from the top of your deck.",Yes,https://optcgapi.com/media/static/Card_Images/OP10-095_p1.jpg,,12.33,9.39,2026-09-07,
PRB02-012_p1,Nami (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Purple,Character,2,2000,,1000,Special,Straw Hat Crew,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.[Trigger] Play this card.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-012_p1.jpg,,37.74,34.95,2026-09-07,
PRB02-016_p1,Otama (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Yellow,Character,2,0,,2000,Special,Land of Wano,[Activate: Main] You may rest this Character and add 1 card from the top or bottom of your Life cards to your hand: Up to 1 of your Leader or Character cards gains +3000 power during this turn.[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,Yes,https://optcgapi.com/media/static/Card_Images/PRB02-016_p1.jpg,,10.57,5.00,2026-09-07,
PRB02-001_p1,Koby (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Red,Character,4,5000,,1000,Strike,Navy SWORD,"[Opponent's Turn] If your Leader has the ""Navy"" type, this Character gains +1000 power.[When Attacking] K.O. up to 1 of your opponent's Characters with 3000 base power or less. Then, if you have 6 or less cards in your hand, draw 1 card.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-001_p1.jpg,,36.14,17.00,2026-09-07,
PRB02-015_p1,Shiryu (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Black,Character,4,5000,,1000,Slash,Blackbeard Pirates,"If your Leader has the ""Blackbeard Pirates"" type, this Character gains [Blocker] and +4 cost.[On K.O.] If your Leader has the ""Blackbeard Pirates"" type, K.O. up to 1 of your opponent's Characters with a base cost of 4 or less.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-015_p1.jpg,,5.73,5.97,2026-09-07,
PRB02-011_p1,Donquixote Doflamingo (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Purple,Character,5,6000,,1000,Special,Donquixote Pirates The Seven Warlords of the Sea,"[Blocker][On Play] If your Leader is multicolored, add up to 1 DON!! card from your DON!! deck and rest it.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-011_p1.jpg,,6.66,5.99,2026-09-07,
PRB02-018_p1,Portgas.D.Ace - PRB02-018 (Alternate Art),PRB-02,Premium Booster -The Best- Vol. 2,R,Yellow,Character,5,7000,,0,Special,Whitebeard Pirates,"[On Play] If you have a face-up Life card, play up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 2 from your hand or trash.",Yes,https://optcgapi.com/media/static/Card_Images/PRB02-018_p1.jpg,,9.30,6.49,2026-09-07,
